-119.757746,39.432762,http://farm1.staticflickr.com/121/261716434_a09aa0b276.jpg,1160081765,#585a5e,#343b3e,#61746b,#61746b,#7c5f63,#251115
-119.820373,39.590488,http://farm9.staticflickr.com/8102/8583503464_03a422f51e.jpg,1364058757,#403c33,#97866b,#d4c9be,#d4c9be,#775741,#6d6663
-119.814,39.5285,http://farm1.staticflickr.com/129/351213390_2b40d203d8.jpg,1168313985,#54473d,#2d2521,#3f1c1c,#3f1c1c,#69203a,#b4b2a3
-119.813718,39.52743,http://farm4.staticflickr.com/3169/3110619623_2d2e43a170.jpg,1229370247,#817d75,#a9a79f,#390709,#390709,#7c4c38,#6f1623
-119.87174,39.660552,http://farm5.staticflickr.com/4131/5029127427_8e58e763b8.jpg,1285591263,#3d4e68,#7487a8,#252e39,#252e39,#94a6c1,#c2cbda
-119.794722,39.488888,http://farm3.staticflickr.com/2137/2279950173_fe853ddfa5.jpg,1203552811,#531108,#473331,#974f25,#974f25,#886468,#33312c
-119.781667,39.529166,http://farm7.staticflickr.com/6086/6080360973_1cbe1f1740.jpg,1314305072,#2d302f,#882328,#bd2733,#bd2733,#112d27,#bc9e99
-119.814426,39.524273,http://farm4.staticflickr.com/3101/2559997640_12176caf3a.jpg,1212886918,#484f5b,#192131,#331824,#331824,#28332b,#c3f2fd
-119.748039,39.538402,http://farm3.staticflickr.com/2401/2254360573_8fb4753f2e.jpg,1202655429,#78726a,#4f443c,#2e312d,#2e312d,#50271e,#904b33
-119.815526,39.543558,http://farm3.staticflickr.com/2713/4100235927_8570307d08.jpg,1258128452,#77716d,#3e3b38,#595b62,#595b62,,
-119.898755,39.519684,http://farm3.staticflickr.com/2041/2188311693_6f266daaee.jpg,1200208977,#222832,#454951,#66696d,#66696d,#1f0d0e,
-119.802818,39.532511,http://farm7.staticflickr.com/6162/6242419594_d1347c88ba.jpg,1318554497,#1d303e,#a29e97,#615049,#615049,#8b796f,#205977
-119.791167,39.5135,http://farm6.staticflickr.com/5546/9545326156_d8ce739520.jpg,1376894299,#3e231a,#7e675a,#7c4228,#7c4228,#b4957b,#5b483f
-119.776189,39.458346,http://farm4.staticflickr.com/3296/3022485084_5297f08fc3.jpg,1226417435,#764f23,#916f47,#282015,#282015,#ae847a,#4b4439
-119.880967,39.662006,http://farm8.staticflickr.com/7147/6450671713_366884dd4b.jpg,1322974405,#bcc5d6,#4b2677,#8c8fa9,#8c8fa9,#774e8b,#655a53
-119.801423,39.497703,http://farm1.staticflickr.com/56/136195177_2811231974.jpg,1146192615,#c6d6d9,#ddd4c5,#93b3bf,#93b3bf,#291f28,#35425f
-119.874411,39.660726,http://farm4.staticflickr.com/3075/2557241653_94f3849f60.jpg,1212822536,#766c5f,#5b93bf,#4074a2,#4074a2,#87b4cf,#31322c
-119.812833,39.526333,http://farm1.staticflickr.com/143/351210882_f151ac9600.jpg,1168313842,#363132,#5f5547,#432f1b,#432f1b,#8c8879,#45130b
-119.874229,39.660639,http://farm1.staticflickr.com/1/1209207_a8cd9842f5.jpg,1099374438,#783803,#333938,#51575a,#51575a,#bfcbc5,#b9992c
-119.821636,39.54311,http://farm1.staticflickr.com/217/490704183_26bb2d3b9a.jpg,1178677969,#c0b6aa,#807a72,#54564b,#54564b,#47372e,#2a272b
-119.880967,39.662006,http://farm8.staticflickr.com/7013/6408251961_b06eaaa8f6.jpg,1322354309,#998f8a,#b7bcc1,#c4b19c,#c4b19c,#a79c79,#1b1f30
-119.872,39.66,http://farm5.staticflickr.com/4109/5006701711_6412ba3ce0.jpg,1284956977,#132b68,#2e61ad,#1c252f,#1c252f,#706855,#364756
-119.801334,39.479333,http://farm5.staticflickr.com/4037/4259810395_6947013fb2.jpg,1263071731,#2c2d2a,,,,,
-119.806208,39.512442,http://farm1.staticflickr.com/140/319905721_3e214bbce9.jpg,1165873521,#2d3741,#91a1b0,#656b70,#656b70,#76373b,#cfeaed
-119.812603,39.526421,http://farm8.staticflickr.com/7316/9595139659_01ee175e0a.jpg,1377497714,#528dbc,#a4b34f,#a1b7d8,#a1b7d8,#396d97,#e6d4de
-119.811923,39.527252,http://farm6.staticflickr.com/5022/5603899333_681ae3eb9d.jpg,1302388791,#e81513,#2c1006,#62160b,#62160b,#664c21,#a2060a
-119.817656,39.524749,http://farm4.staticflickr.com/3656/3523167123_798f03f6dd.jpg,1242085818,#503626,#4f5a25,#272c14,#272c14,#8c9641,#746a7a
-119.880967,39.662006,http://farm7.staticflickr.com/6150/6201688927_c123310e17.jpg,1317516782,#6193cc,#96aecd,#302c2e,#302c2e,#a2a18d,#39444b
-119.811068,39.520826,http://farm4.staticflickr.com/3159/3074004234_dcf13f4144.jpg,1228118162,#230d04,#45240f,#cda875,#cda875,#83603c,#ada8a2
-119.81842,39.52933,http://farm6.staticflickr.com/5204/5323106663_d1df910827.jpg,1294144329,#fd5434,#230006,#a50015,#a50015,#54000e,#fcfe10
-119.951202,39.602097,http://farm1.staticflickr.com/117/313672079_073d6d0bd4.jpg,1165209587,#98a1ad,#747f90,#3f3d41,#3f3d41,#302227,#4d5a6b
-119.779644,39.524699,http://farm9.staticflickr.com/8103/8629834471_ea04fcca1a.jpg,1365401248,#2f3339,#514845,#c02336,#c02336,#475257,#7e8ca4
-119.792489,39.48573,http://farm7.staticflickr.com/6079/6078930744_4a0a28a1be.jpg,1314248687,#aea998,#83826b,#656659,#656659,#3b382e,#291c1c
-119.81401,39.529319,http://farm3.staticflickr.com/2229/2300136536_12be50c4bb.jpg,1204282977,#612610,#290305,#ed011a,#ed011a,#a72a41,#8b441f
-119.816358,39.524733,http://farm4.staticflickr.com/3623/3457373881_bac26a59b6.jpg,1240195092,#b4a896,#5b5955,#a4adb9,#a4adb9,#927b56,#303238
-119.916463,39.557722,http://farm1.staticflickr.com/150/364311422_e6fcf60f72.jpg,1169367856,#b9cee7,#30302d,#584635,#584635,#9faab3,#78a1ce
-119.705046,39.383713,http://farm4.staticflickr.com/3716/11726624146_eb169c3e21.jpg,1388737805,#301c0f,#524346,#795244,#795244,#fdf6da,#60341f
-119.730033,39.532114,http://farm5.staticflickr.com/4095/4800014431_4d8dcf583d.jpg,1279325738,#c6cad6,#7d8498,#7da1bb,#7da1bb,#28232a,#525667
-119.809727,39.525796,http://farm4.staticflickr.com/3089/3168190115_77c8ff45d3.jpg,1231117557,#2f2918,#505a59,#626643,#626643,#7e8056,#524631
-119.813395,39.531881,http://farm6.staticflickr.com/5333/9908990735_b5397c72e2.jpg,1379992550,#549bd1,#cab7b4,#4e575b,#4e575b,#272b36,#6b7b8b
-119.8124,39.527127,http://farm3.staticflickr.com/2702/4360218633_9b295c440a.jpg,1266276792,#1f0408,#431f09,#733716,#733716,#4a0614,#d18947
-119.815387,39.524786,http://farm5.staticflickr.com/4104/5052334017_55a1967e1d.jpg,1286239225,#291d16,#4e3d30,#605a58,#605a58,#807d79,#7f4d4b
-119.872877,39.66009,http://farm9.staticflickr.com/8320/8000459507_72d85b24e5.jpg,1347991318,#766d64,#a8afb5,#4c4039,#4c4039,#ce9954,#3c2a2e
-119.821679,39.543102,http://farm4.staticflickr.com/3263/2382170578_25188c95c5.jpg,1207110518,#634929,#b4a38e,#a68766,#a68766,#7e6a52,#3b2114
-119.757703,39.432758,http://farm1.staticflickr.com/141/370234443_c98fedb7e2.jpg,1169851472,#cdb8aa,#cca37d,#2f2828,#2f2828,#918f98,#946d42
-119.848653,39.391863,http://farm7.staticflickr.com/6205/6127548326_40cf39d900.jpg,1315497192,#31302c,#52534b,#2f3f21,#2f3f21,#64724e,#929588
-119.794498,39.488732,http://farm5.staticflickr.com/4005/4279461204_c725126e7b.jpg,1263663302,#916f26,#675645,#0f2b61,#0f2b61,#b48a32,#bba95b
-119.816851,39.530327,http://farm5.staticflickr.com/4100/4753488587_225b7db3b8.jpg,1278043606,#6bb1da,#51c9e2,#2994b4,#2994b4,#ad9d93,#0876a1
-119.814105,39.523971,http://farm4.staticflickr.com/3039/2997609566_829923a277.jpg,1225671995,#e2cdb6,#463423,#fdd9d0,#fdd9d0,#446b5c,#b9794c
-119.801434,39.497359,http://farm4.staticflickr.com/3455/3981495715_c01de8083e.jpg,1254702569,#c9beb0,#3a0a09,#771a11,#771a11,#a49590,#5a4b4d
-119.71762,39.531336,http://farm4.staticflickr.com/3653/3467882639_4e6e06ba41.jpg,1240500248,#ccf3fd,#fe919f,#9f9eae,#9f9eae,#9a9289,#90b7da
-119.897722,39.491811,http://farm1.staticflickr.com/152/403062319_794cfb2259.jpg,1172468022,#444650,#5f5849,#554343,#554343,#92775f,#74746a
-119.813833,39.528333,http://farm1.staticflickr.com/144/351213291_4b72769201.jpg,1168313980,#260d0b,#50190a,#7f4b20,#7f4b20,#7a322e,#aca480
-119.879379,39.660817,http://farm1.staticflickr.com/79/253798276_5f5602833c.jpg,1159326452,#0164dc,#5698e8,#abccf4,#abccf4,#ff0b89,#ff94cb
-119.879379,39.660817,http://farm1.staticflickr.com/108/253799558_38d43b5158.jpg,1159326564,#0164dc,#5698e8,#abccf4,#abccf4,#ff0b89,#ff94cb
-119.813407,39.527389,http://farm7.staticflickr.com/6192/6160273615_44969c4ba8.jpg,1316388561,#42322b,#2a0c09,#f2d0cb,#f2d0cb,#be6f52,#fc9b78
-119.820671,39.547851,http://farm4.staticflickr.com/3582/3351044755_ac1b6eb4fe.jpg,1236960900,#54544c,#292924,#234566,#234566,#1a202b,#754926
-119.791724,39.48523,http://farm3.staticflickr.com/2094/2267595241_51994b1f6e.jpg,1203133473,#b19692,#3b2a15,#9e7d53,#9e7d53,#80634f,#5a4f44
-119.880967,39.662006,http://farm7.staticflickr.com/6030/6198851095_e869c6a22e.jpg,1317426353,#4b4b54,#b2b3c0,#2d2d31,#2d2d31,#737a87,#90232f
-119.811068,39.520826,http://farm4.staticflickr.com/3063/3073176733_a85379b71f.jpg,1228118523,#3d1c03,#734823,#2b0802,#2b0802,#303e4f,#2a221b
-119.815971,39.53104,http://farm4.staticflickr.com/3144/2309260291_c7c5b8490d.jpg,1204627087,#442502,#78320b,#520503,#520503,#9f5316,#7c543f
-119.69377,39.489635,http://farm1.staticflickr.com/104/261087086_96ae2d831f.jpg,1160011908,#837b7e,#676061,#818988,#818988,#b0978f,#d8c8be
-119.835305,39.549787,http://farm6.staticflickr.com/5527/11531231064_5ff8d6c71f.jpg,1387893224,#eae0cf,#b7aca1,#4e4219,#4e4219,#2b2d10,#2a2c2e
-119.817656,39.524749,http://farm4.staticflickr.com/3562/3523980800_8067c300d1.jpg,1242086018,#bccb69,#553e33,#7dbb42,#7dbb42,#62585b,#322929
-119.776189,39.458346,http://farm4.staticflickr.com/3183/2597346769_696d39e95e.jpg,1214065020,#a27945,#a4947a,#504243,#504243,#bab6a4,#aebfcc
-119.806197,39.47323,http://farm4.staticflickr.com/3328/3248630883_6983b478e5.jpg,1233627057,#f4d5ab,#ebefd4,#d9995e,#d9995e,#a1896a,#816954
-119.811068,39.520826,http://farm4.staticflickr.com/3276/3073113467_72c978b2a1.jpg,1228116069,#1a0101,#371602,#622d09,#622d09,#7a706d,#5f6469
-119.770846,39.447229,http://farm4.staticflickr.com/3192/2378904673_3d6a319591.jpg,1207032218,#53789a,#7395ad,#2d5378,#2d5378,#9eadaf,#675b41
-119.809727,39.525796,http://farm4.staticflickr.com/3197/3124880423_f65b19e4d1.jpg,1229880187,#30362f,#5c543e,#837862,#837862,#b3a592,#e5dbcb
-119.830284,39.548331,http://farm1.staticflickr.com/109/293842827_5d14cca2df.jpg,1163179301,#8ac1fc,#2b3335,#f8e59d,#f8e59d,#ee9945,#bee3ff
-119.808783,39.5258,http://farm4.staticflickr.com/3252/2904268385_1749948072.jpg,1222875825,#36383e,#573325,#75553a,#75553a,#897558,#c2b38e
-119.8059,39.527441,http://farm4.staticflickr.com/3603/3403351344_98f3e62708.jpg,1238549502,#ddcfc1,#c6d1d8,#bca48f,#bca48f,#927e70,#4c3633
-119.827816,39.553178,http://farm2.staticflickr.com/1015/1259383613_defb9453a9.jpg,1188325754,#f38f02,#8f2701,#ca6b04,#ca6b04,#a34f03,
-119.879379,39.660817,http://farm1.staticflickr.com/101/253798377_18c2cab432.jpg,1159326461,#0164dc,#5698e8,#abccf4,#abccf4,#ff0b89,#ff94cb
-119.821636,39.54311,http://farm2.staticflickr.com/1202/1110504266_d0daa7ee2b.jpg,1187055517,#310901,#26180d,#d58f15,#d58f15,#925902,#c2c9cd
-119.964305,39.596572,http://farm1.staticflickr.com/153/430961061_395a99970f.jpg,1174616320,#526359,#84c8fe,#a5ecff,#a5ecff,#31433d,#7e7d6c
-119.820671,39.547851,http://farm4.staticflickr.com/3345/3346246608_be033e902a.jpg,1236747680,#443e3f,#a01108,#25271d,#25271d,#c19941,#264975
